US States,Year,Ethnicity,Gender,Heart Disease Type,Age range,Data_Value/100_000 People
ID,2011.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,25.95
ID,2011.0,Hispanic,Overall,All heart disease,Ages 35-64 years,45.67083333333333
ID,2011.0,Hispanic,Overall,All heart disease,Ages 65 years and older,572.46
ID,2011.0,Hispanic,Overall,All stroke,Ages 35-64 years,10.516666666666667
ID,2011.0,Hispanic,Overall,All stroke,Ages 65 years and older,191.7
ID,2011.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,58.32083333333333
ID,2011.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,927.9
ID,2011.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.2375
ID,2011.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,450.46000000000004
ID,2011.0,Hispanic,Overall,Heart failure,Ages 35-64 years,5.104166666666667
ID,2011.0,Hispanic,Overall,Heart failure,Ages 65 years and older,238.26
ID,2011.0,Overall,Men,All heart disease,Ages 35-64 years,112.19999999999999
ID,2011.0,Overall,Men,All heart disease,Ages 65 years and older,1278.9615384615386
ID,2011.0,Overall,Men,All stroke,Ages 35-64 years,14.517073170731708
ID,2011.0,Overall,Men,All stroke,Ages 65 years and older,278.3333333333333
ID,2011.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,135.45853658536586
ID,2011.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1687.9615384615386
ID,2011.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,79.29756097560976
ID,2011.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,816.125641025641
ID,2011.0,Overall,Men,Heart failure,Ages 35-64 years,13.302439024390244
ID,2011.0,Overall,Men,Heart failure,Ages 65 years and older,520.1692307692307
ID,2011.0,Overall,Overall,All heart disease,Ages 35-64 years,77.98095238095237
ID,2011.0,Overall,Overall,All heart disease,Ages 65 years and older,1060.992857142857
ID,2011.0,Overall,Overall,All stroke,Ages 35-64 years,11.697619047619048
ID,2011.0,Overall,Overall,All stroke,Ages 65 years and older,284.6404761904762
ID,2011.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,99.3047619047619
ID,2011.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1470.9666666666667
ID,2011.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,53.19523809523809
ID,2011.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,608.4214285714286
ID,2011.0,Overall,Overall,Heart failure,Ages 35-64 years,9.24047619047619
ID,2011.0,Overall,Overall,Heart failure,Ages 65 years and older,463.68333333333334
ID,2011.0,Overall,Women,All heart disease,Ages 35-64 years,42.31707317073171
ID,2011.0,Overall,Women,All heart disease,Ages 65 years and older,888.1842105263158
ID,2011.0,Overall,Women,All stroke,Ages 35-64 years,11.546341463414633
ID,2011.0,Overall,Women,All stroke,Ages 65 years and older,305.3236842105263
ID,2011.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,63.50243902439024
ID,2011.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1309.0394736842106
ID,2011.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,27.080487804878047
ID,2011.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,453.68947368421055
ID,2011.0,Overall,Women,Heart failure,Ages 35-64 years,7.182926829268292
ID,2011.0,Overall,Women,Heart failure,Ages 65 years and older,424.07894736842104
ID,2011.0,White,Overall,All heart disease,Ages 35-64 years,80.4047619047619
ID,2011.0,White,Overall,All heart disease,Ages 65 years and older,1083.959523809524
ID,2011.0,White,Overall,All stroke,Ages 35-64 years,11.573809523809524
ID,2011.0,White,Overall,All stroke,Ages 65 years and older,287.0761904761905
ID,2011.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,102.41666666666667
ID,2011.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1486.902380952381
ID,2011.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,55.30952380952381
ID,2011.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,613.8452380952381
ID,2011.0,White,Overall,Heart failure,Ages 35-64 years,9.480952380952381
ID,2011.0,White,Overall,Heart failure,Ages 65 years and older,471.847619047619
ID,2012.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,101.0
ID,2012.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,12.65
ID,2012.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,112.53333333333335
ID,2012.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.699999999999996
ID,2012.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,12.933333333333332
ID,2012.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,32.8
ID,2012.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,607.3
ID,2012.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,14.26
ID,2012.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,207.4
ID,2012.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,55.720000000000006
ID,2012.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,846.7
ID,2012.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.4
ID,2012.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,272.6
ID,2012.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.279999999999999
ID,2012.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,174.6
ID,2012.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,134.05
ID,2012.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,30.25
ID,2012.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,155.75
ID,2012.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,76.55000000000001
ID,2012.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,26.65
ID,2012.0,Hispanic,Overall,All heart disease,Ages 35-64 years,45.24166666666667
ID,2012.0,Hispanic,Overall,All heart disease,Ages 65 years and older,544.6
ID,2012.0,Hispanic,Overall,All stroke,Ages 35-64 years,10.579166666666667
ID,2012.0,Hispanic,Overall,All stroke,Ages 65 years and older,194.74
ID,2012.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,57.5875
ID,2012.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,859.9399999999999
ID,2012.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.508333333333336
ID,2012.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,401.46000000000004
ID,2012.0,Hispanic,Overall,Heart failure,Ages 35-64 years,5.358333333333333
ID,2012.0,Hispanic,Overall,Heart failure,Ages 65 years and older,229.68
ID,2012.0,Overall,Men,All heart disease,Ages 35-64 years,111.17073170731707
ID,2012.0,Overall,Men,All heart disease,Ages 65 years and older,1253.323076923077
ID,2012.0,Overall,Men,All stroke,Ages 35-64 years,14.604878048780487
ID,2012.0,Overall,Men,All stroke,Ages 65 years and older,262.37179487179486
ID,2012.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,134.55609756097562
ID,2012.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1615.0641025641025
ID,2012.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,74.06829268292684
ID,2012.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,747.3589743589744
ID,2012.0,Overall,Men,Heart failure,Ages 35-64 years,13.00731707317073
ID,2012.0,Overall,Men,Heart failure,Ages 65 years and older,508.1666666666667
ID,2012.0,Overall,Overall,All heart disease,Ages 35-64 years,75.63809523809525
ID,2012.0,Overall,Overall,All heart disease,Ages 65 years and older,1029.8404761904762
ID,2012.0,Overall,Overall,All stroke,Ages 35-64 years,11.438095238095238
ID,2012.0,Overall,Overall,All stroke,Ages 65 years and older,267.65
ID,2012.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,94.9952380952381
ID,2012.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1421.2333333333333
ID,2012.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,50.845238095238095
ID,2012.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,567.1571428571428
ID,2012.0,Overall,Overall,Heart failure,Ages 35-64 years,8.976190476190476
ID,2012.0,Overall,Overall,Heart failure,Ages 65 years and older,449.91428571428577
ID,2012.0,Overall,Women,All heart disease,Ages 35-64 years,42.34878048780487
ID,2012.0,Overall,Women,All heart disease,Ages 65 years and older,867.7631578947369
ID,2012.0,Overall,Women,All stroke,Ages 35-64 years,10.956097560975609
ID,2012.0,Overall,Women,All stroke,Ages 65 years and older,289.6684210526316
ID,2012.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,61.917073170731705
ID,2012.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1253.5236842105264
ID,2012.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,25.875609756097564
ID,2012.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,411.9684210526316
ID,2012.0,Overall,Women,Heart failure,Ages 35-64 years,6.94390243902439
ID,2012.0,Overall,Women,Heart failure,Ages 65 years and older,406.92368421052635
ID,2012.0,White,Overall,All heart disease,Ages 35-64 years,79.97142857142858
ID,2012.0,White,Overall,All heart disease,Ages 65 years and older,1061.7809523809524
ID,2012.0,White,Overall,All stroke,Ages 35-64 years,11.404761904761905
ID,2012.0,White,Overall,All stroke,Ages 65 years and older,269.7595238095238
ID,2012.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,98.2452380952381
ID,2012.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1439.338095238095
ID,2012.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,53.030952380952385
ID,2012.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,572.8690476190476
ID,2012.0,White,Overall,Heart failure,Ages 35-64 years,9.266666666666666
ID,2012.0,White,Overall,Heart failure,Ages 65 years and older,458.4238095238095
ID,2013.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,100.38333333333333
ID,2013.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,16.033333333333335
ID,2013.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,122.11666666666667
ID,2013.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,61.68333333333334
ID,2013.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,14.25
ID,2013.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,37.480000000000004
ID,2013.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,598.8
ID,2013.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,13.64
ID,2013.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,204.9
ID,2013.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,59.02
ID,2013.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,828.0
ID,2013.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,26.860000000000003
ID,2013.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,276.4
ID,2013.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,6.08
ID,2013.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,174.3
ID,2013.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,135.5
ID,2013.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,29.55
ID,2013.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,159.85
ID,2013.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,72.8
ID,2013.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,25.0
ID,2013.0,Hispanic,Overall,All heart disease,Ages 35-64 years,43.65
ID,2013.0,Hispanic,Overall,All heart disease,Ages 65 years and older,562.8
ID,2013.0,Hispanic,Overall,All stroke,Ages 35-64 years,11.541666666666666
ID,2013.0,Hispanic,Overall,All stroke,Ages 65 years and older,188.84
ID,2013.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,58.12916666666666
ID,2013.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,859.4200000000001
ID,2013.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.125
ID,2013.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,391.4
ID,2013.0,Hispanic,Overall,Heart failure,Ages 35-64 years,5.2
ID,2013.0,Hispanic,Overall,Heart failure,Ages 65 years and older,232.18
ID,2013.0,Overall,Men,All heart disease,Ages 35-64 years,112.76341463414634
ID,2013.0,Overall,Men,All heart disease,Ages 65 years and older,1214.0897435897436
ID,2013.0,Overall,Men,All stroke,Ages 35-64 years,14.395121951219513
ID,2013.0,Overall,Men,All stroke,Ages 65 years and older,265.87179487179486
ID,2013.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,134.24146341463413
ID,2013.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1603.6128205128205
ID,2013.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,73.79756097560976
ID,2013.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,738.9487179487179
ID,2013.0,Overall,Men,Heart failure,Ages 35-64 years,13.229268292682926
ID,2013.0,Overall,Men,Heart failure,Ages 65 years and older,507.7230769230769
ID,2013.0,Overall,Overall,All heart disease,Ages 35-64 years,75.02380952380952
ID,2013.0,Overall,Overall,All heart disease,Ages 65 years and older,1019.9142857142857
ID,2013.0,Overall,Overall,All stroke,Ages 35-64 years,11.383333333333335
ID,2013.0,Overall,Overall,All stroke,Ages 65 years and older,264.93571428571425
ID,2013.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,93.65238095238095
ID,2013.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1387.15
ID,2013.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,48.02142857142857
ID,2013.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,548.4071428571428
ID,2013.0,Overall,Overall,Heart failure,Ages 35-64 years,9.02142857142857
ID,2013.0,Overall,Overall,Heart failure,Ages 65 years and older,440.4190476190476
ID,2013.0,Overall,Women,All heart disease,Ages 35-64 years,43.12439024390244
ID,2013.0,Overall,Women,All heart disease,Ages 65 years and older,858.3210526315789
ID,2013.0,Overall,Women,All stroke,Ages 35-64 years,11.217073170731707
ID,2013.0,Overall,Women,All stroke,Ages 65 years and older,281.85526315789474
ID,2013.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,61.136585365853655
ID,2013.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1225.8473684210526
ID,2013.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,25.548780487804876
ID,2013.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,401.09999999999997
ID,2013.0,Overall,Women,Heart failure,Ages 35-64 years,6.897560975609756
ID,2013.0,Overall,Women,Heart failure,Ages 65 years and older,402.84473684210525
ID,2013.0,White,Overall,All heart disease,Ages 35-64 years,81.45952380952382
ID,2013.0,White,Overall,All heart disease,Ages 65 years and older,1039.5666666666668
ID,2013.0,White,Overall,All stroke,Ages 35-64 years,11.197619047619048
ID,2013.0,White,Overall,All stroke,Ages 65 years and older,267.0809523809524
ID,2013.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,96.74047619047619
ID,2013.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1405.8785714285714
ID,2013.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,49.86428571428572
ID,2013.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,553.4166666666666
ID,2013.0,White,Overall,Heart failure,Ages 35-64 years,9.273809523809524
ID,2013.0,White,Overall,Heart failure,Ages 65 years and older,448.93333333333334
ID,2014.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,101.06666666666666
ID,2014.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,15.6
ID,2014.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,122.7
ID,2014.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,60.73333333333333
ID,2014.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,14.916666666666666
ID,2014.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,40.22
ID,2014.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,587.3
ID,2014.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,11.7
ID,2014.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,201.7
ID,2014.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,55.08
ID,2014.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,824.4
ID,2014.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,23.86
ID,2014.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,264.9
ID,2014.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.24
ID,2014.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,191.7
ID,2014.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,130.5
ID,2014.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,30.700000000000003
ID,2014.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,162.85
ID,2014.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,75.25
ID,2014.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,24.9
ID,2014.0,Hispanic,Overall,All heart disease,Ages 35-64 years,47.01666666666667
ID,2014.0,Hispanic,Overall,All heart disease,Ages 65 years and older,574.3
ID,2014.0,Hispanic,Overall,All stroke,Ages 35-64 years,11.395833333333334
ID,2014.0,Hispanic,Overall,All stroke,Ages 65 years and older,201.28
ID,2014.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,60.979166666666664
ID,2014.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,867.1200000000001
ID,2014.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,28.3625
ID,2014.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,378.28000000000003
ID,2014.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.379166666666666
ID,2014.0,Hispanic,Overall,Heart failure,Ages 65 years and older,238.94
ID,2014.0,Overall,Men,All heart disease,Ages 35-64 years,114.20487804878047
ID,2014.0,Overall,Men,All heart disease,Ages 65 years and older,1216.7820512820513
ID,2014.0,Overall,Men,All stroke,Ages 35-64 years,15.282926829268293
ID,2014.0,Overall,Men,All stroke,Ages 65 years and older,257.36923076923074
ID,2014.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,137.15365853658537
ID,2014.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1595.351282051282
ID,2014.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,76.06585365853658
ID,2014.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,734.6743589743589
ID,2014.0,Overall,Men,Heart failure,Ages 35-64 years,14.860975609756096
ID,2014.0,Overall,Men,Heart failure,Ages 65 years and older,515.876923076923
ID,2014.0,Overall,Overall,All heart disease,Ages 35-64 years,77.08809523809524
ID,2014.0,Overall,Overall,All heart disease,Ages 65 years and older,1019.8214285714286
ID,2014.0,Overall,Overall,All stroke,Ages 35-64 years,11.721428571428572
ID,2014.0,Overall,Overall,All stroke,Ages 65 years and older,263.9190476190476
ID,2014.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,97.5142857142857
ID,2014.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1379.804761904762
ID,2014.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,50.45
ID,2014.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,541.4071428571428
ID,2014.0,Overall,Overall,Heart failure,Ages 35-64 years,9.666666666666666
ID,2014.0,Overall,Overall,Heart failure,Ages 65 years and older,452.6285714285715
ID,2014.0,Overall,Women,All heart disease,Ages 35-64 years,45.44390243902439
ID,2014.0,Overall,Women,All heart disease,Ages 65 years and older,862.9263157894736
ID,2014.0,Overall,Women,All stroke,Ages 35-64 years,11.902439024390244
ID,2014.0,Overall,Women,All stroke,Ages 65 years and older,275.2473684210526
ID,2014.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,64.37073170731708
ID,2014.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1219.9447368421054
ID,2014.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,27.660975609756097
ID,2014.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,390.7605263157895
ID,2014.0,Overall,Women,Heart failure,Ages 35-64 years,7.37560975609756
ID,2014.0,Overall,Women,Heart failure,Ages 65 years and older,413.1815789473684
ID,2014.0,White,Overall,All heart disease,Ages 35-64 years,83.33333333333333
ID,2014.0,White,Overall,All heart disease,Ages 65 years and older,1044.857142857143
ID,2014.0,White,Overall,All stroke,Ages 35-64 years,11.621428571428572
ID,2014.0,White,Overall,All stroke,Ages 65 years and older,265.79285714285714
ID,2014.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,100.97380952380952
ID,2014.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1398.7214285714285
ID,2014.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.666666666666664
ID,2014.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,547.6547619047619
ID,2014.0,White,Overall,Heart failure,Ages 35-64 years,9.890476190476189
ID,2014.0,White,Overall,Heart failure,Ages 65 years and older,461.7857142857143
ID,2015.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,110.7
ID,2015.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,14.266666666666666
ID,2015.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,131.75
ID,2015.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,60.5
ID,2015.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,19.733333333333334
ID,2015.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,43.92
ID,2015.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,569.1
ID,2015.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,11.3
ID,2015.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,224.0
ID,2015.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,55.5
ID,2015.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,759.4
ID,2015.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,24.240000000000002
ID,2015.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,249.0
ID,2015.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.96
ID,2015.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,189.0
ID,2015.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,129.45
ID,2015.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,31.849999999999998
ID,2015.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,164.9
ID,2015.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,75.4
ID,2015.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,28.549999999999997
ID,2015.0,Hispanic,Overall,All heart disease,Ages 35-64 years,47.15416666666667
ID,2015.0,Hispanic,Overall,All heart disease,Ages 65 years and older,592.42
ID,2015.0,Hispanic,Overall,All stroke,Ages 35-64 years,11.879166666666668
ID,2015.0,Hispanic,Overall,All stroke,Ages 65 years and older,204.78
ID,2015.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,62.35833333333333
ID,2015.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,912.36
ID,2015.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,30.162499999999998
ID,2015.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,381.46
ID,2015.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.583333333333333
ID,2015.0,Hispanic,Overall,Heart failure,Ages 65 years and older,261.28000000000003
ID,2015.0,Overall,Men,All heart disease,Ages 35-64 years,112.4829268292683
ID,2015.0,Overall,Men,All heart disease,Ages 65 years and older,1239.9589743589745
ID,2015.0,Overall,Men,All stroke,Ages 35-64 years,15.04390243902439
ID,2015.0,Overall,Men,All stroke,Ages 65 years and older,254.68974358974359
ID,2015.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,133.60731707317072
ID,2015.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1615.7256410256412
ID,2015.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,71.64878048780487
ID,2015.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,729.6435897435897
ID,2015.0,Overall,Men,Heart failure,Ages 35-64 years,16.009756097560974
ID,2015.0,Overall,Men,Heart failure,Ages 65 years and older,558.0461538461539
ID,2015.0,Overall,Overall,All heart disease,Ages 35-64 years,78.4047619047619
ID,2015.0,Overall,Overall,All heart disease,Ages 65 years and older,1048.4547619047619
ID,2015.0,Overall,Overall,All stroke,Ages 35-64 years,12.5
ID,2015.0,Overall,Overall,All stroke,Ages 65 years and older,261.98809523809524
ID,2015.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,97.50714285714287
ID,2015.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1407.2190476190476
ID,2015.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,50.0452380952381
ID,2015.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,544.8357142857143
ID,2015.0,Overall,Overall,Heart failure,Ages 35-64 years,11.576190476190476
ID,2015.0,Overall,Overall,Heart failure,Ages 65 years and older,497.0166666666667
ID,2015.0,Overall,Women,All heart disease,Ages 35-64 years,45.69512195121951
ID,2015.0,Overall,Women,All heart disease,Ages 65 years and older,894.0447368421052
ID,2015.0,Overall,Women,All stroke,Ages 35-64 years,12.521951219512195
ID,2015.0,Overall,Women,All stroke,Ages 65 years and older,274.84736842105264
ID,2015.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,65.6951219512195
ID,2015.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1253.4184210526316
ID,2015.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,27.092682926829266
ID,2015.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,388.1105263157895
ID,2015.0,Overall,Women,Heart failure,Ages 35-64 years,8.529268292682927
